dataset,subject,cluster,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base,reg_success,emotion_reactivity
AHAB,106,1,0.845718900394551,-0.0978038214616339,1.20701981763424,1.10921599617261,0.48076923076923,2.25
AHAB,107,2,0.242523948681977,-0.0162649362582433,0.300100909914067,0.283835973655824,0.66666666666667,2
AHAB,107,1,0.627656272684379,-0.21544310683492,1.38020753725762,1.1647644304227,0.66666666666667,2
AHAB,108,2,0.171168450388175,-0.0519507995653764,0.194587323955486,0.14263652439011,0.93333333333333,2.6
AHAB,108,1,0.573931444947596,-0.207978645461875,1.24001740605017,1.0320387605883,0.93333333333333,2.6
AHAB,109,2,0.126837347983583,-0.0355806827905575,0.362242036636564,0.326661353846007,0.73333333333333,1.73333333333333
AHAB,109,1,0.584643566588064,-0.122277722962727,1.091543665847,0.969265942884273,0.73333333333333,1.73333333333333
AHAB,110,2,0.116712687522194,0.00494530749867552,0.383845415583298,0.388790723081973,1.13333333333334,2.8
AHAB,110,1,0.220140927203807,-0.21908180829579,1.32499715707397,1.10591534877818,1.13333333333334,2.8
AHAB,111,2,0.111158302333152,0.0347202388235129,0.0313382432440529,0.0660584820675658,0.51904761904762,2.19487179487179
AHAB,111,1,0.300878870435927,-0.0808988559241893,0.867705198148456,0.786806342224267,0.51904761904762,2.19487179487179
AHAB,112,2,-0.227071306500253,0.217194602434359,-0.162232869795144,0.0549617326392149,0.0274725274725203,1.56593406593406
AHAB,112,1,0.0959427505911148,-0.0161129018453821,0.34882056492766,0.332707663082277,0.0274725274725203,1.56593406593406
AHAB,113,2,0.148885985160959,0.11184811190555,-0.015935686876306,0.0959124250292439,0.67032967032967,1.28571428571429
AHAB,113,1,0.736238157805004,-0.096969209686369,1.27185614762931,1.17488693794294,0.67032967032967,1.28571428571429
AHAB,114,2,0.0625710501341574,0.0475410724142841,0.070680563852498,0.118221636266782,1.07692307692308,3.53846153846154
AHAB,114,1,0.232274322736648,-0.212352671412886,0.827268734461122,0.614916063048236,1.07692307692308,3.53846153846154
AHAB,115,2,0.0749147629463568,0.141157517505322,0.193548548217134,0.334706065722456,0.38461538461538,2.6
AHAB,115,1,0.237212730330123,0.033781568065343,1.13666311040372,1.17044467846906,0.38461538461538,2.6
AHAB,116,2,0.0939656496710559,0.109829287645578,0.0984322561981529,0.208261543843731,2.33333333333333,3.13333333333333
AHAB,116,1,0.212878270573909,-0.0952240935336811,0.535322293003174,0.440098199469493,2.33333333333333,3.13333333333333
AHAB,117,2,0.156067288164533,0.225292208320708,0.572924430418804,0.798216638739512,2.06043956043956,3.07142857142857
AHAB,117,1,0.721000332950343,-0.0208911117800013,1.64808841716485,1.62719730538484,2.06043956043956,3.07142857142857
AHAB,118,2,0.177676989947468,-0.0480220412183723,0.349021103520308,0.300999062301936,1.57142857142857,2.14285714285714
AHAB,118,1,0.299800820735688,-0.16372313594925,0.867514358516239,0.703791222566989,1.57142857142857,2.14285714285714
AHAB,119,2,0.058879726738125,0.18398410570395,0.216236494867807,0.400220600571757,0.6031746031746,1.81196581196581
AHAB,119,1,0.397054707762598,-0.120555429818174,0.861792870188005,0.741237440369831,0.6031746031746,1.81196581196581
AHAB,120,2,0.169971820846468,0.136481711589465,0.295678863084499,0.432160574673964,1.71515151515151,3.1048951048951
AHAB,120,1,0.593560483554297,0.0293971737659929,0.996580634176062,1.02597780794205,1.71515151515151,3.1048951048951
AHAB,121,2,0.186918568654625,0.086370343107037,0.408989427691007,0.495359770798044,0.53333333333333,2.53333333333333
