dataset,subject,cluster,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base,reg_success,emotion_reactivity
PIP,25,2,0.00739038173796437,-0.0514991376018132,1.0411577686095,0.989658631007682,-0.0714285714285701,0.42857142857143
PIP,26,1,0.0457687069239409,0.0920771954324981,0.234974493728882,0.32705168916138,1.46666666666666,2
PIP,26,2,0.0497989215289872,0.081650606828712,1.03366371119829,1.115314318027,1.46666666666666,2
PIP,27,1,0.240483044414456,-0.12035709947802,-0.105758870814598,-0.226115970292618,0.33333333333333,2.2
PIP,27,2,0.532521044952399,-0.0593000424596427,-0.72894384557337,-0.788243888033012,0.33333333333333,2.2
PIP,28,1,-0.0677367804775165,-0.0276087221199196,0.0893241572467224,0.0617154351268028,0.625,3
PIP,28,2,-0.161163690433255,0.0906679076417858,-0.128902486902531,-0.0382345792607456,0.625,3
PIP,29,1,0.058399299597111,0.0377871182271372,0.408569041213179,0.446356159440317,1.15714285714286,2.85714285714286
PIP,29,2,0.241658636326104,-0.0798867654380121,1.33440725706144,1.25452049162343,1.15714285714286,2.85714285714286
PIP,30,1,0.0816001706323953,0.153373980070993,0.206830490986017,0.36020447105701,0.6,2
PIP,30,2,0.0990255207506756,0.0661708422588503,1.19560296831365,1.2617738105725,0.6,2
PIP,31,1,0.00707692504984307,-0.0140294597891801,0.290236353720782,0.276206893931602,1.06666666666666,2.8
PIP,31,2,0.0272053954560389,-0.0636143102055839,1.46462715522445,1.40101284501887,1.06666666666666,2.8
PIP,32,1,0.295309805734346,0.130682513906194,0.332891371909983,0.463573885816178,0.26666666666667,2.2
PIP,32,2,0.30829640296446,-0.10102375517627,0.995485952198246,0.894462197021976,0.26666666666667,2.2
PIP,33,1,0.0532337358452438,-0.0801848534625269,0.223708328341647,0.14352347487912,0.14285714285714,2.48095238095238
PIP,33,2,0.213824490444467,-0.0573382196184447,0.909039153082153,0.851700933463709,0.14285714285714,2.48095238095238
PIP,34,1,0.188453544610745,0.0988872586513037,0.623311920377602,0.722199179028906,0.64285714285714,2.99450549450549
PIP,34,2,0.277840540927222,0.0439291743842319,1.28334582328178,1.32727499766601,0.64285714285714,2.99450549450549
PIP,35,1,0.256680556236513,-0.0938706264439965,0.949865401948191,0.855994775504195,0.53333333333334,2.92380952380953
PIP,35,2,0.305783741226459,-0.18082672338168,2.06593602859352,1.88510930521184,0.53333333333334,2.92380952380953
PIP,36,1,-0.0785518452786357,0.162589544952587,0.273286068140486,0.435875613093072,0.4,3
PIP,36,2,-0.139617972704068,0.152529361693431,0.79860959604926,0.951138957742691,0.4,3
PIP,37,1,0.134900747914654,0.0742678380056677,0.310659320378154,0.384927158383822,0.66666666666667,2.8
